Screen-Size,RAM,Price,Brand,Processor,GPU,GPU-Type,Resolution,Condition
15.6,16,989.99,Lenovo,Intel Core i7 11th Gen.,NVIDIA® T1200 4GB,Dedicated Graphics,1920 x 1080,Open box
15.6,8,314.96,Lenovo,Intel Core i5 8th Gen.,Intel UHD Graphics 620,Integrated Graphics,1024 x 768,Very Good - Refurbished
14.0,16,465.0,HP,Intel Core i7 8th Gen.,Intel HD Graphics 620,Integrated Graphics,1920 x 1080,Good - Refurbished
10.5,8,659.98,Microsoft,Intel Core i3 10th Gen.,Intel UHD Graphics 615,Integrated Graphics,1920 x 1280,Open box
17.3,32,669.0,Dell,Intel Core i7 9th Gen.,NVIDIA Quadro RTX 3000,Dedicated Graphics,1024 x 768,Very Good - Refurbished
13.3,16,199.99,Dell,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,2560 x 1600,Excellent - Refurbished
17.3,8,539.99,HP,Intel Core i5 11th Gen.,Intel® Iris® Xe graphics,Integrated Graphics,1600 x 900,New
13.5,16,674.99,HP,Intel Core i5 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1200,Open box
15.6,16,285.0,Dell,Intel Core i7 4th Gen.,AMD FirePro W4170M with 2GB GDDR5,Dedicated Graphics,1366 x 768,Good - Refurbished
14.0,8,499.0,Acer,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Open box
15.6,16,499.0,Dell,Intel Core i5 12th Gen.,AMD FirePro M4100,Integrated Graphics,1024 x 768,New
18.0,32,320.0,Dell,Intel Core i9 13th Gen.,NVIDIA GeForce RTX 4080,Dedicated Graphics,1920 x 1080,New
15.6,32,999.0,Dell,Intel Core i7 12th Gen.,NVIDIA RTX A1000,Dedicated Graphics,1920 x 1080,Open box
15.6,16,359.1,Lenovo,Intel Core i7 4th Gen.,Intel HD Graphics 4600 & Nvidia GeForce GT730M,Dedicated Graphics,1920 x 1080,Very Good - Refurbished
14.0,16,329.99,Dell,Intel Core i7 8th Gen.,AMD FirePro M4100,Integrated Graphics,1024 x 768,Very Good - Refurbished
13.0,8,650.0,Microsoft,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,2880 x 1920,New
16.0,16,949.0,Lenovo,Intel Core i7 13th Gen.,NVIDIA GeForce RTX 4060,Dedicated Graphics,2560 x 1600,Open box
13.4,16,869.99,Dell,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1200,Excellent - Refurbished
14.0,8,169.0,Dell,Intel Core i7 4th Gen.,Intel Integrated Graphics,Dedicated Graphics,1366 x 768,Good - Refurbished
14.0,64,428.99,Dell,Intel Core i7 8th Gen.,Intel UHD Graphics 620,Integrated Graphics,1920 x 1080,Very Good - Refurbished
13.3,8,549.99,Microsoft,Intel Core i5 10th Gen.,Intel HD Graphics 620,Integrated Graphics,2256 x 1504,New
14.0,16,794.95,Dell,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Very Good - Refurbished
15.6,8,306.55,HP,Intel Core i7 4th Gen.,Intel HD Graphics 4600,Integrated Graphics,1366 x 768,Very Good - Refurbished
14.4,64,549.0,Microsoft,Intel Core i7 13th Gen.,NVIDIA GeForce RTX 4060,Dedicated Graphics,2400 x 1600,Open box
14.1,16,589.0,Sony,Intel Core i5 12th Gen.,Intel® Iris® Xe Graphic,Integrated Graphics,1920 x 1080,New
14.0,32,574.99,HP,Intel Core i7 8th Gen.,Intel UHD Graphics 620,Integrated Graphics,1920 x 1080,Very Good - Refurbished
12.0,4,225.0,Lenovo,Intel Core i5 6th Gen.,Intel HD 520,Integrated Graphics,1920 x 1080,Good - Refurbished
15.6,8,559.99,Samsung,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Open box
14.0,16,649.99,MSI,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
14.0,8,350.0,Dell,Intel Core i7 6th Gen.,Intel Iris Graphics 540,Integrated Graphics,1920 x 1080,Open box
17.3,8,399.99,HP,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1600 x 900,Open box
13.3,32,99.99,Dell,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Excellent - Refurbished
14.0,32,969.99,Lenovo,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,Dedicated Graphics,1920 x 1200,New
15.6,16,549.0,Acer,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Open box
14.0,16,631.49,Lenovo,Intel Core i7 10th Gen.,NVIDIA GeForce MX350,Dedicated Graphics,1920 x 1080,Open box
14.0,32,269.99,Dell,Intel Core i5 8th Gen.,Intel UHD Graphics 620,Integrated Graphics,1920 x 1080,Excellent - Refurbished
12.5,8,210.0,Dell,Intel Core i5 6th Gen.,AMD FirePro M4100,Integrated Graphics,1920 x 1080,Good - Refurbished
14.0,16,354.99,Dell,Intel Core i5 8th Gen.,Intel UHD Graphics 620,Integrated Graphics,1366 x 768,Very Good - Refurbished
13.5,8,147.99,Microsoft,Intel Core i5 10th Gen.,AMD FirePro M4100,Integrated Graphics,2256 x 1504,New
15.6,16,234.59,HP,Intel Core i5 8th Gen.,Intel UHD Graphics 620,Dedicated Graphics,1920 x 1080,Very Good - Refurbished
15.6,4,245.0,Lenovo,Intel Core i3 11th Gen.,Intel HD Graphics 3000,Dedicated Graphics,1920 x 1080,Open box
13.3,8,404.96,Dell,Intel Core i5 8th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,Very Good - Refurbished
15.6,32,750.0,Dell,Intel Core i7 10th Gen.,Intel Iris Plus Graphics,Integrated Graphics,1920 x 1080,New
16.0,16,899.99,Lenovo,Intel Core i7 12th Gen.,NVIDIA GeForce RTX 3050 Ti,Dedicated Graphics,2560 x 1600,New
14.0,64,399.99,Dell,Intel Core i7 8th Gen.,Intel UHD Graphics 620,Integrated Graphics,1920 x 1080,Very Good - Refurbished
13.5,16,724.99,HP,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1200,Open box
12.5,8,184.45,Lenovo,Intel Core i5 5th Gen.,Intel HD Graphics 5500,Integrated Graphics,1366 x 768,Very Good - Refurbished
15.6,16,510.0,Dell,Intel Core i5 8th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,Very Good - Refurbished
14.0,16,553.66,Lenovo,Intel Core i7 10th Gen.,AMD FirePro M4100,Dedicated Graphics,1024 x 768,Excellent - Refurbished
15.6,16,829.0,Lenovo,Intel Core i7 13th Gen.,NVIDIA GeForce RTX 4050,Dedicated Graphics,1920 x 1080,New
14.0,16,469.99,HP,Intel Core i7 12th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,Open box
12.4,8,299.0,Microsoft,Intel Core i5 10th Gen.,Intel UHD Graphics,Integrated Graphics,1536 x 1024,New
13.5,32,799.0,HP,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1280,Open box
14.0,8,695.77,Lenovo,AMD Ryzen 5 7000 Series,AMD Radeon Graphics,Integrated Graphics,1920 x 1200,New
17.0,16,899.0,LG,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,2560 x 1600,Good - Refurbished
14.0,16,273.1,Dell,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Excellent - Refurbished
15.6,32,833.99,Lenovo,Intel Core i9 10th Gen.,NVIDIA GeForce GTX 1650 Ti with Max-Q Design,Dedicated Graphics,1920 x 1080,Good - Refurbished
14.0,16,459.0,Dell,Intel Core i5 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Open box
14.0,16,849.95,HP,Intel Core i5 11th Gen.,AMD FirePro M4100,Dedicated Graphics,1024 x 768,New
14.0,32,704.06,HP,Intel Core i5 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1024 x 768,New
14.0,16,199.0,HP,Intel Core i5 6th Gen.,Intel HD 520,Integrated Graphics,2560 x 1440,Good - Refurbished
14.0,8,170.99,Dell,Intel Core i3 8th Gen.,Intel UHD Graphics 620,Integrated Graphics,1024 x 768,Very Good - Refurbished
15.6,16,849.99,Acer,Intel Core i7 11th Gen.,NVIDIA GeForce RTX 3060,Dedicated Graphics,1920 x 1080,New
14.0,8,821.0,Lenovo,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Open box
14.0,8,799.99,Dell,Intel Core i5 11th Gen.,AMD FirePro M4100,Dedicated Graphics,1024 x 768,Open box
12.5,4,210.0,Lenovo,Intel Core i5 4th Gen.,Intel HD Graphics 4000,Integrated Graphics,1024 x 768,Good - Refurbished
17.3,8,400.0,Asus,Intel Core i5 12th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,Open box
15.6,16,365.0,HP,Intel Core i5 11th Gen.,Intel UHD Graphics,Integrated Graphics,1024 x 768,New
13.3,8,603.28,Lenovo,Intel Core i3 11th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,Open box
15.6,16,634.99,HP,Intel Core i7 12th Gen.,AMD FirePro M4100,Dedicated Graphics,1920 x 1080,Good - Refurbished
15.6,64,880.0,Dell,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
15.6,8,649.0,Lenovo,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
14.0,16,189.0,Dell,Intel Core i5 6th Gen.,Intel HD Graphics 520,Dedicated Graphics,1920 x 1080,Good - Refurbished
13.3,16,739.0,Dell,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1200,Open box
15.6,8,473.54,Lenovo,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Open box
14.0,16,827.15,Lenovo,AMD Ryzen 5 7000 Series,AMD Radeon Graphics,Integrated Graphics,1920 x 1200,New
14.0,32,999.99,Dell,Intel Core i7 11th Gen.,NVIDIA T500 4GB GDDR6,Dedicated Graphics,1920 x 1080,Excellent - Refurbished
14.0,8,362.74,Lenovo,Intel Core i3 11th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,New
10.5,4,464.99,Microsoft,Intel Core i3 10th Gen.,AMD FirePro M4100,Dedicated Graphics,1024 x 768,Open box
13.3,32,539.0,Dell,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Open box
14.0,16,599.99,Lenovo,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1200,Very Good - Refurbished
15.6,8,250.99,Lenovo,Intel Core i3 12th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,Open box
14.0,16,379.99,Lenovo,Intel Core i7 8th Gen.,Intel UHD Graphics 620,Integrated Graphics,1920 x 1080,Excellent - Refurbished
14.1,8,242.1,Lenovo,Intel Core i7 6th Gen.,Intel HD Graphics 520,Integrated Graphics,1920 x 1080,Very Good - Refurbished
15.6,16,214.5,Asus,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
14.0,8,495.0,Lenovo,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
16.0,16,942.55,Lenovo,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1200,New
13.0,16,460.99,Dell,Intel Core i7 10th Gen.,Intel(R) Iris(R) Plus Graphics,Integrated Graphics,1920 x 1200,Good - Refurbished
15.6,8,289.99,Dell,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Good - Refurbished
17.3,8,449.99,Asus,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1280,Open box
15.0,16,457.99,Microsoft,Intel Core i7 11th Gen.,Intel(R) Iris(R) Xe Graphics,Integrated Graphics,2496 x 1664,Good - Refurbished
14.0,16,809.0,Dell,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1200,Open box
15.6,8,350.96,Dell,Intel Core i5 8th Gen.,Intel UHD Graphics 620,Integrated Graphics,1920 x 1080,Very Good - Refurbished
15.6,8,283.05,HP,Intel Core i7 8th Gen.,NVIDIA® GeForce® 930MX,Integrated Graphics,1920 x 1080,Open box
15.6,16,375.0,Asus,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Open box
13.4,16,732.0,Asus,Intel Core i7 12th Gen.,NVIDIA GeForce RTX 3050,Dedicated Graphics,1920 x 1200,Very Good - Refurbished
15.6,16,364.0,Dell,Intel Core i5 7th Gen.,Intel HD Graphics 620,Integrated Graphics,1920 x 1080,Very Good - Refurbished
14.0,8,265.0,HP,Intel Core i3 10th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,New
14.0,16,575.96,Dell,Intel Core i5 12th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,Very Good - Refurbished
15.6,8,416.75,Dell,Intel Core i5 11th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,New
12.4,8,449.0,Microsoft,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1536 x 1024,Open box
15.6,8,398.75,Dell,Intel Core i5 11th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,New
16.0,16,560.0,Lenovo,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1200,Open box
17.3,16,400.0,Lenovo,Intel Core i3 13th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,Open box
15.6,16,889.99,HP,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
15.6,16,699.0,Lenovo,Intel Core i7 10th Gen.,AMD FirePro M4100,Dedicated Graphics,1024 x 768,Open box
14.0,32,395.0,HP,Intel Core i5 8th Gen.,Intel HD 620,Integrated Graphics,1920 x 1080,Good - Refurbished
14.0,8,599.99,Dell,Intel Core i5 11th Gen.,AMD FirePro M4100,Integrated Graphics,1024 x 768,New
15.6,16,899.49,LG,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
14.0,8,265.0,HP,Intel Core i7 4th Gen.,AMD FirePro M4100,Dedicated Graphics,1920 x 1080,Good - Refurbished
15.6,16,666.99,Dell,Intel Core i7 10th Gen.,NVIDIA GeForce RTX 2070 Super,Dedicated Graphics,1920 x 1080,Good - Refurbished
14.0,16,332.99,Lenovo,Intel Core i5 10th Gen.,Intel(R) UHD Graphics,Integrated Graphics,1920 x 1080,Good - Refurbished
14.0,16,671.99,Dell,Intel Core i7 12th Gen.,Intel(R) Iris(R) Xe Graphics,Integrated Graphics,1920 x 1080,Good - Refurbished
14.0,8,609.65,Dell,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
15.6,8,415.0,HP,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
15.6,8,459.99,Dell,Intel Core i5 11th Gen.,Intel UHD Graphics,Integrated Graphics,1024 x 768,New
14.0,16,736.53,Dell,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,2560 x 1600,Very Good - Refurbished
13.3,8,459.99,Google,Intel Core i5 8th Gen.,AMD FirePro M4100,Integrated Graphics,1920 x 1080,Good - Refurbished
13.0,16,694.95,Dell,Intel Core i5 12th Gen.,Intel Iris XE 80EU Graphics,Integrated Graphics,2880 x 1920,Excellent - Refurbished
14.0,8,749.98,Lenovo,Intel Core i5 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,2240 x 1400,New
14.0,16,353.99,Dell,Intel Core i5 11th Gen.,Intel(R) Iris(R) Xe Graphics,Integrated Graphics,1920 x 1080,Very Good - Refurbished
17.3,8,479.99,HP,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Open box
15.6,8,590.28,Dell,Intel Core i5 10th Gen.,Intel HD Graphics,Integrated Graphics,1920 x 1200,Excellent - Refurbished
13.3,4,29.99,Lenovo,Intel Core i3 10th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,New
15.6,8,550.0,MSI,Intel Core i5 12th Gen.,NVIDIA GeForce RTX 2050,Dedicated Graphics,1920 x 1080,New
13.3,16,274.98,Dell,Intel Core i5 8th Gen.,Intel UHD Graphics 620,Integrated Graphics,1920 x 1080,Open box
14.0,16,449.99,Dell,Intel Core i7 8th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,Excellent - Refurbished
14.0,8,199.99,Dell,Intel Core i5 5th Gen.,Intel HD Graphics 5500,Integrated Graphics,1366 x 768,Good - Refurbished
15.6,8,669.75,Acer,Intel Core i5 9th Gen.,NVIDIA GeForce GTX 1650,Dedicated Graphics,1920 x 1080,New
17.3,8,780.0,Asus,Intel Core i5 11th Gen.,NVIDIA GeForce RTX 3050 Ti,Dedicated Graphics,1920 x 1080,New
17.3,32,699.0,Dell,Intel Core i7 9th Gen.,NVIDIA Quadro RTX 3000,Dedicated Graphics,1024 x 768,Very Good - Refurbished
15.6,8,649.95,HP,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
14.0,4,199.99,Dell,Intel Core i3 10th Gen.,Intel UHD Graphics,Integrated Graphics,1366 x 768,Open box
15.6,8,400.0,HP,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
15.6,16,999.99,Samsung,Intel Core i7 9th Gen.,AMD FirePro M4100,Dedicated Graphics,1024 x 768,Open box
14.0,16,899.99,Dell,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Excellent - Refurbished
15.6,16,585.0,Dell,Intel Core i5 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
14.0,32,99.0,Dell,Intel Core i7 12th Gen.,NVIDIA GeForce RTX 3060,Dedicated Graphics,1920 x 1080,Open box
14.0,16,599.99,Dell,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,3840 x 2160,Excellent - Refurbished
14.0,16,649.99,Lenovo,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Dedicated Graphics,1920 x 1200,Very Good - Refurbished
15.6,8,799.0,MSI,Intel Core i5 11th Gen.,NVIDIA GeForce RTX 3050,Dedicated Graphics,1920 x 1080,New
15.6,16,489.99,Samsung,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Good - Refurbished
14.0,16,745.98,Lenovo,Intel Core i7 10th Gen.,AMD FirePro M4100,Integrated Graphics,1920 x 1080,New
14.0,16,529.99,Dell,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Very Good - Refurbished
14.0,16,950.0,Lenovo,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1200,Open box
14.0,4,259.99,Lenovo,Intel Core i3 11th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,New
13.3,16,239.99,Dell,Intel Core i7 8th Gen.,Intel UHD Graphics 620,Dedicated Graphics,1920 x 1080,Very Good - Refurbished
14.0,16,649.99,Dell,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1200,Excellent - Refurbished
14.0,16,469.0,Dell,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Very Good - Refurbished
15.6,8,269.95,Dell,Intel Core i5 8th Gen.,Intel UHD Graphics 620,Integrated Graphics,1920 x 1080,Very Good - Refurbished
13.3,8,291.46,Microsoft,Intel Core i5 10th Gen.,Intel HD Graphics 620,Integrated Graphics,2256 x 1504,Open box
14.0,8,242.1,Dell,Intel Core i7 7th Gen.,Intel HD Graphics 620,Integrated Graphics,1920 x 1080,Very Good - Refurbished
15.0,32,789.99,Microsoft,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Dedicated Graphics,2496 x 1664,Excellent - Refurbished
15.6,16,639.99,Dell,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Open box
15.6,8,850.0,Asus,Intel Core i5 11th Gen.,NVIDIA GeForce RTX 3050,Dedicated Graphics,1920 x 1080,New
17.3,8,505.75,HP,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
14.0,16,64.71,Lenovo,Intel Core i5 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1900 x 1200,New
15.6,8,445.0,Lenovo,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
12.3,16,750.0,Microsoft,Intel Core i7 10th Gen.,Intel Iris Plus Graphics,Integrated Graphics,2736 x 1824,Open box
14.0,16,749.99,Dell,Intel Core i7 10th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,Excellent - Refurbished
15.6,8,399.99,Dell,Intel Core i5 8th Gen.,AMD Radeon Pro WX 2100,Dedicated Graphics,1920 x 1080,New
15.6,64,322.0,Dell,Intel Core i5 8th Gen.,Intel UHD Graphics 620,Integrated Graphics,1920 x 1080,Very Good - Refurbished
13.5,16,499.99,Microsoft,Intel Core i7 10th Gen.,AMD FirePro M4100,Integrated Graphics,2256 x 1504,Very Good - Refurbished
12.4,8,379.99,Microsoft,Intel Core i5 10th Gen.,Intel UHD Graphics,Integrated Graphics,1536 x 1024,New
14.0,16,949.99,Lenovo,Intel Core i7 11th Gen.,NVIDIA Quadro T500,Dedicated Graphics,1920 x 1080,New
13.5,8,325.0,Acer,Intel Core i5 10th Gen.,AMD FirePro M4100,Dedicated Graphics,2256 x 1504,New
14.0,16,849.0,Dell,Intel Core i7 12th Gen.,AMD FirePro M4100,Integrated Graphics,1024 x 768,New
14.0,8,128.99,Lenovo,Intel Core i5 6th Gen.,Skylake GT2 [HD Graphics 520],Dedicated Graphics,1920 x 1080,Good - Refurbished
15.6,8,500.0,HP,Intel Core i5 6th Gen.,Intel HD Graphics,Integrated Graphics,1920 x 1080,Open box
17.0,16,703.0,LG,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,2560 x 1600,Open box
15.6,8,769.89,Samsung,Intel Core i5 11th Gen.,AMD FirePro M4100,Dedicated Graphics,1920 x 1080,New
13.3,8,640.0,Samsung,Intel Core i7 10th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,Open box
14.0,16,146.66,Lenovo,Intel Core i5 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1900 x 1200,New
14.0,16,789.99,Lenovo,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,Dedicated Graphics,1920 x 1200,Excellent - Refurbished
13.3,16,704.06,Lenovo,Intel Core i7 11th Gen.,AMD FirePro M4100,Integrated Graphics,1024 x 768,New
14.0,16,979.0,Dell,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
14.0,16,635.49,Dell,Intel Core i5 8th Gen.,Intel UHD Graphics 620,Integrated Graphics,1920 x 1080,Open box
12.0,16,542.99,Microsoft,Intel Core i7 11th Gen.,Intel(R) Iris(R) Xe Graphics,Integrated Graphics,2736 x 1824,Good - Refurbished
14.0,16,539.96,HP,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Very Good - Refurbished
12.4,8,599.0,Microsoft,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Dedicated Graphics,1536 x 1024,New
15.6,8,349.99,Lenovo,Intel Core i3 11th Gen.,Intel UHD Graphics G1,Integrated Graphics,1366 x 768,New
14.0,16,400.0,Dell,Intel Core i5 8th Gen.,Intel UHD Graphics 620,Integrated Graphics,1920 x 1080,Open box
12.5,8,175.0,Lenovo,Intel Core i5 4th Gen.,Intel HD Graphics 4000,Integrated Graphics,1024 x 768,Good - Refurbished
13.3,8,460.99,HP,Intel Core i5 11th Gen.,Intel(R) Iris(R) Xe Graphics,Integrated Graphics,1920 x 1080,Good - Refurbished
14.0,32,399.0,Dell,Intel Core i5 10th Gen.,AMD FirePro M4100,Integrated Graphics,1024 x 768,Very Good - Refurbished
15.6,16,599.0,HP,Intel Core i7 10th Gen.,AMD Radeon Pro W5500M,Dedicated Graphics,1920 x 1080,Open box
14.0,8,251.95,Lenovo,Intel Core i5 6th Gen.,Intel HD Graphics,Integrated Graphics,1920 x 1080,Very Good - Refurbished
14.0,16,678.88,Lenovo,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
15.0,16,799.99,Dell,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Excellent - Refurbished
14.0,16,329.99,Dell,Intel Core i7 8th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,Very Good - Refurbished
14.0,16,369.99,Dell,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Dedicated Graphics,1920 x 1080,Very Good - Refurbished
13.5,8,785.98,Microsoft,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,2256 x 1504,Open box
14.0,16,265.0,Dell,Intel Core i7 5th Gen.,Intel HD Graphics 5500,Integrated Graphics,1920 x 1080,Good - Refurbished
14.0,8,562.49,Dell,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Open box
13.3,8,700.0,Samsung,Intel Core i5 10th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,New
12.0,8,235.0,Lenovo,Intel Core i5 6th Gen.,Intel HD 520,Integrated Graphics,1920 x 1080,Good - Refurbished
14.0,8,393.86,Lenovo,Intel Core i5 11th Gen.,AMD FirePro M4100,Integrated Graphics,1024 x 768,New
13.3,8,224.95,Lenovo,Intel Core i5 10th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,Very Good - Refurbished
15.0,16,601.99,Dell,Intel Core i5 12th Gen.,Intel(R) UHD Graphics,Integrated Graphics,1920 x 1080,Good - Refurbished
